date,insta_handle,likes,likes_nan,momentum_absolute,momentum_relative,date_string,percentile_rma,percentile_relmomentum
2022-02-18 00:00:00+00:00,cp3,17286.505555555555,111127.53571428571,-1836.57967032968,-0.016258080400811992,2022-02-18 ,8.641195663614356,33.470161035680455
2022-02-19 00:00:00+00:00,cp3,18526.583333333332,119099.46428571429,6135.3489010989,0.05431237061618662,2022-02-19 ,9.772655509946322,48.07914956320387
2022-02-20 00:00:00+00:00,cp3,18526.583333333332,119099.46428571429,143.57967032968008,0.0012069993072970756,2022-02-20 ,9.772655509946322,38.97484475318387
2022-02-21 00:00:00+00:00,cp3,20182.62222222222,121095.73333333334,2139.8487179487274,0.01798859068525627,2022-02-21 ,10.198926428796968,42.42185033154405
2022-02-22 00:00:00+00:00,cp3,20182.62222222222,121095.73333333334,2139.8487179487274,0.01798859068525627,2022-02-22 ,10.198926428796968,42.42185033154405
2022-02-23 00:00:00+00:00,cp3,20182.62222222222,121095.73333333334,2139.8487179487274,0.01798859068525627,2022-02-23 ,10.198926428796968,42.42185033154405
2022-02-24 00:00:00+00:00,cp3,20182.62222222222,121095.73333333334,2139.8487179487274,0.01798859068525627,2022-02-24 ,10.198926428796968,42.42185033154405
2022-02-25 00:00:00+00:00,cp3,20182.62222222222,121095.73333333334,-4173.588095238098,-0.03331692107566718,2022-02-25 ,10.198926428796968,30.754657404483737
2022-02-26 00:00:00+00:00,cp3,18944.73888888889,121787.60714285714,488.17380952381063,0.004024534955429667,2022-02-26 ,10.272602883906957,39.45900431533523
2022-02-27 00:00:00+00:00,cp3,18944.73888888889,121787.60714285714,-5551.28571428571,-0.04359458127622884,2022-02-27 ,10.272602883906957,29.154825807809704
2022-02-28 00:00:00+00:00,cp3,18944.73888888889,121787.60714285714,-4775.492857142861,-0.03773211036346977,2022-02-28 ,10.272602883906957,29.733712240816757
2022-03-01 00:00:00+00:00,cp3,18944.73888888889,121787.60714285714,-4775.492857142861,-0.03773211036346977,2022-03-01 ,10.272602883906957,29.733712240816757
2022-03-02 00:00:00+00:00,cp3,18944.73888888889,121787.60714285714,-4775.492857142861,-0.03773211036346977,2022-03-02 ,10.272602883906957,29.733712240816757
2022-03-03 00:00:00+00:00,cp3,19212.86111111111,115277.16666666667,-14166.440476190473,-0.10944102060255508,2022-03-03 ,9.267445532049258,19.387432901799812
2022-03-04 00:00:00+00:00,cp3,19212.86111111111,115277.16666666667,-14435.011904761894,-0.11128493919183517,2022-03-04 ,9.267445532049258,19.219029575834124
2022-03-05 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8252.486607142855,-0.06819341172720819,2022-03-05 ,8.778023365961477,26.01831386169877
2022-03-06 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8252.486607142855,-0.06819341172720819,2022-03-06 ,8.778023365961477,26.01831386169877
2022-03-07 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8252.486607142855,-0.06819341172720819,2022-03-07 ,8.778023365961477,26.01831386169877
2022-03-08 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8252.486607142855,-0.06819341172720819,2022-03-08 ,8.778023365961477,26.01831386169877
2022-03-09 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8252.486607142855,-0.06819341172720819,2022-03-09 ,8.778023365961477,26.01831386169877
2022-03-10 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-8982.862980769234,-0.07378347638515541,2022-03-10 ,8.778023365961477,25.03946952952321
2022-03-11 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-10409.302083333328,-0.08450980922789643,2022-03-11 ,8.778023365961477,23.344911061993475
2022-03-12 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-15272.730113636368,-0.1192845281605513,2022-03-12 ,8.778023365961477,18.71381959793706
2022-03-13 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-13004.635416666672,-0.10340174852315757,2022-03-13 ,8.778023365961477,20.634670034733187
2022-03-14 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-13004.635416666672,-0.10340174852315757,2022-03-14 ,8.778023365961477,20.634670034733187
2022-03-15 00:00:00+00:00,cp3,20046.827777777777,112763.40625,-6347.170673076922,-0.05328805247225024,2022-03-15 ,8.778023365961477,28.123355436269865
2022-03-16 00:00:00+00:00,cp3,21691.06111111111,114835.0294117647,-8948.512254901972,-0.07229161594842048,2022-03-16 ,8.988527523418588,25.22366066729818
2022-03-17 00:00:00+00:00,cp3,21691.06111111111,114835.0294117647,-8948.512254901972,-0.07229161594842048,2022-03-17 ,8.988527523418588,25.22366066729818
2022-03-18 00:00:00+00:00,cp3,21691.06111111111,114835.0294117647,-3872.701357466067,-0.03262383445771231,2022-03-18 ,8.988527523418588,30.780970424165876
2022-03-19 00:00:00+00:00,cp3,21691.06111111111,114835.0294117647,-3872.701357466067,-0.03262383445771231,2022-03-19 ,8.988527523418588,30.780970424165876
2022-03-20 00:00:00+00:00,cp3,21691.06111111111,114835.0294117647,3707.493697478989,0.03336251158318795,2022-03-20 ,8.988527523418588,45.19524260604147
2022-03-21 00:00:00+00:00,cp3,23996.394444444446,119981.97222222222,882.5079365079291,0.0074098396814853175,2022-03-21 ,9.898958004420587,40.26418271760867
2022-03-22 00:00:00+00:00,cp3,23996.394444444446,119981.97222222222,882.5079365079291,0.0074098396814853175,2022-03-22 ,9.898958004420587,40.26418271760867
2022-03-23 00:00:00+00:00,cp3,21677.883333333335,114765.26470588235,-6330.468627450988,-0.05227656213142925,2022-03-23 ,8.951689295863593,28.23387011893485
2022-03-24 00:00:00+00:00,cp3,21677.883333333335,114765.26470588235,-6330.468627450988,-0.05227656213142925,2022-03-24 ,8.951689295863593,28.23387011893485
2022-03-25 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-1674.4277777777752,-0.01382730614602806,2022-03-25 ,9.8252815493106,34.00694663719609
2022-03-26 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-1674.4277777777752,-0.01382730614602806,2022-03-26 ,9.8252815493106,34.00694663719609
2022-03-27 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-1674.4277777777752,-0.01382730614602806,2022-03-27 ,9.8252815493106,34.00694663719609
2022-03-28 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-2366.301587301583,-0.01942974037190751,2022-03-28 ,9.8252815493106,33.00705188927481
2022-03-29 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-2366.301587301583,-0.01942974037190751,2022-03-29 ,9.8252815493106,33.00705188927481
2022-03-30 00:00:00+00:00,cp3,23884.26111111111,119421.30555555556,-2366.301587301583,-0.01942974037190751,2022-03-30 ,9.8252815493106,33.00705188927481
2022-03-31 00:00:00+00:00,cp3,24248.85,114862.97368421052,-6924.6334586466255,-0.05685827664323854,2022-03-31 ,9.072729186401432,27.591832438690663
2022-04-01 00:00:00+00:00,cp3,24248.85,114862.97368421052,-6924.6334586466255,-0.05685827664323854,2022-04-01 ,9.072729186401432,27.591832438690663
2022-04-02 00:00:00+00:00,cp3,24248.85,114862.97368421052,-414.1929824561521,-0.003593018413211221,2022-04-02 ,9.072729186401432,36.02252394484791
2022-04-03 00:00:00+00:00,cp3,24248.85,114862.97368421052,-414.1929824561521,-0.003593018413211221,2022-04-03 ,9.072729186401432,36.02252394484791
2022-04-04 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-04 ,9.072729186401432,42.5639406378276
2022-04-05 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-05 ,9.072729186401432,42.5639406378276
2022-04-06 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-06 ,9.072729186401432,42.5639406378276
2022-04-07 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-07 ,9.072729186401432,42.5639406378276
2022-04-08 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-08 ,9.072729186401432,42.5639406378276
2022-04-09 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-09 ,9.072729186401432,42.5639406378276
2022-04-10 00:00:00+00:00,cp3,24248.85,114862.97368421052,2099.5674342105194,0.018619226786708735,2022-04-10 ,9.072729186401432,42.5639406378276
2022-04-11 00:00:00+00:00,cp3,25274.63888888889,113735.875,972.46875,0.008623974588387356,2022-04-11 ,8.883275444690033,40.47994947900221
2020-05-10 00:00:00+00:00,zo,,,,,2020-05-10 ,,
2020-05-11 00:00:00+00:00,zo,,,,,2020-05-11 ,,
2020-05-12 00:00:00+00:00,zo,,,,,2020-05-12 ,,
2020-05-13 00:00:00+00:00,zo,,,,,2020-05-13 ,,
2020-05-14 00:00:00+00:00,zo,,,,,2020-05-14 ,,
2020-05-15 00:00:00+00:00,zo,,,,,2020-05-15 ,,
2020-05-16 00:00:00+00:00,zo,,,,,2020-05-16 ,,
2020-05-17 00:00:00+00:00,zo,,,,,2020-05-17 ,,
2020-05-18 00:00:00+00:00,zo,,,,,2020-05-18 ,,
2020-05-19 00:00:00+00:00,zo,,,,,2020-05-19 ,,
2020-05-20 00:00:00+00:00,zo,,,,,2020-05-20 ,,
2020-05-21 00:00:00+00:00,zo,,,,,2020-05-21 ,,
2020-05-22 00:00:00+00:00,zo,,,,,2020-05-22 ,,
2020-05-23 00:00:00+00:00,zo,,,,,2020-05-23 ,,
2020-05-24 00:00:00+00:00,zo,,,,,2020-05-24 ,,
2020-05-25 00:00:00+00:00,zo,,,,,2020-05-25 ,,
2020-05-26 00:00:00+00:00,zo,,,,,2020-05-26 ,,
2020-05-27 00:00:00+00:00,zo,,,,,2020-05-27 ,,
2020-05-28 00:00:00+00:00,zo,,,,,2020-05-28 ,,
2020-05-29 00:00:00+00:00,zo,,,,,2020-05-29 ,,
2020-05-30 00:00:00+00:00,zo,,,,,2020-05-30 ,,
2020-05-31 00:00:00+00:00,zo,,,,,2020-05-31 ,,
2020-06-01 00:00:00+00:00,zo,,,,,2020-06-01 ,,
2020-06-02 00:00:00+00:00,zo,,,,,2020-06-02 ,,
2020-06-03 00:00:00+00:00,zo,,,,,2020-06-03 ,,
2020-06-04 00:00:00+00:00,zo,,,,,2020-06-04 ,,
2020-06-05 00:00:00+00:00,zo,,,,,2020-06-05 ,,
2020-06-06 00:00:00+00:00,zo,,,,,2020-06-06 ,,
2020-06-07 00:00:00+00:00,zo,,,,,2020-06-07 ,,
2020-06-08 00:00:00+00:00,zo,,,,,2020-06-08 ,,
2020-06-09 00:00:00+00:00,zo,,,,,2020-06-09 ,,
2020-06-10 00:00:00+00:00,zo,,,,,2020-06-10 ,,
2020-06-11 00:00:00+00:00,zo,,,,,2020-06-11 ,,
2020-06-12 00:00:00+00:00,zo,,,,,2020-06-12 ,,
2020-06-13 00:00:00+00:00,zo,,,,,2020-06-13 ,,
2020-06-14 00:00:00+00:00,zo,,,,,2020-06-14 ,,
2020-06-15 00:00:00+00:00,zo,,,,,2020-06-15 ,,
2020-06-16 00:00:00+00:00,zo,,,,,2020-06-16 ,,
2020-06-17 00:00:00+00:00,zo,,,,,2020-06-17 ,,
2020-06-18 00:00:00+00:00,zo,,,,,2020-06-18 ,,
2020-06-19 00:00:00+00:00,zo,,,,,2020-06-19 ,,
2020-06-20 00:00:00+00:00,zo,,,,,2020-06-20 ,,
2020-06-21 00:00:00+00:00,zo,,,,,2020-06-21 ,,
2020-06-22 00:00:00+00:00,zo,,,,,2020-06-22 ,,
2020-06-23 00:00:00+00:00,zo,,,,,2020-06-23 ,,
2020-06-24 00:00:00+00:00,zo,,,,,2020-06-24 ,,
2020-06-25 00:00:00+00:00,zo,,,,,2020-06-25 ,,
2020-06-26 00:00:00+00:00,zo,,,,,2020-06-26 ,,
2020-06-27 00:00:00+00:00,zo,,,,,2020-06-27 ,,
2020-06-28 00:00:00+00:00,zo,,,,,2020-06-28 ,,
2020-06-29 00:00:00+00:00,zo,,,,,2020-06-29 ,,
2020-06-30 00:00:00+00:00,zo,,,,,2020-06-30 ,,
2020-07-01 00:00:00+00:00,zo,,,,,2020-07-01 ,,
2020-07-02 00:00:00+00:00,zo,,,,,2020-07-02 ,,
2020-07-03 00:00:00+00:00,zo,,,,,2020-07-03 ,,
2020-07-04 00:00:00+00:00,zo,,,,,2020-07-04 ,,
2020-07-05 00:00:00+00:00,zo,,,,,2020-07-05 ,,
2020-07-06 00:00:00+00:00,zo,,,,,2020-07-06 ,,
2020-07-07 00:00:00+00:00,zo,,,,,2020-07-07 ,,
2020-07-08 00:00:00+00:00,zo,,,,,2020-07-08 ,,
2020-07-09 00:00:00+00:00,zo,,,,,2020-07-09 ,,
2020-07-10 00:00:00+00:00,zo,,,,,2020-07-10 ,,
2020-07-11 00:00:00+00:00,zo,,,,,2020-07-11 ,,
2020-07-12 00:00:00+00:00,zo,,,,,2020-07-12 ,,
2020-07-13 00:00:00+00:00,zo,,,,,2020-07-13 ,,
2020-07-14 00:00:00+00:00,zo,,,,,2020-07-14 ,,
2020-07-15 00:00:00+00:00,zo,,,,,2020-07-15 ,,
2020-07-16 00:00:00+00:00,zo,,,,,2020-07-16 ,,
2020-07-17 00:00:00+00:00,zo,,,,,2020-07-17 ,,
2020-07-18 00:00:00+00:00,zo,,,,,2020-07-18 ,,
2020-07-19 00:00:00+00:00,zo,,,,,2020-07-19 ,,
2020-07-20 00:00:00+00:00,zo,,,,,2020-07-20 ,,
2020-07-21 00:00:00+00:00,zo,,,,,2020-07-21 ,,
2020-07-22 00:00:00+00:00,zo,,,,,2020-07-22 ,,
2020-07-23 00:00:00+00:00,zo,,,,,2020-07-23 ,,
2020-07-24 00:00:00+00:00,zo,,,,,2020-07-24 ,,
2020-07-25 00:00:00+00:00,zo,,,,,2020-07-25 ,,
2020-07-26 00:00:00+00:00,zo,,,,,2020-07-26 ,,
2020-07-27 00:00:00+00:00,zo,,,,,2020-07-27 ,,
2020-07-28 00:00:00+00:00,zo,,,,,2020-07-28 ,,
2020-07-29 00:00:00+00:00,zo,,,,,2020-07-29 ,,
2020-07-30 00:00:00+00:00,zo,,,,,2020-07-30 ,,
2020-07-31 00:00:00+00:00,zo,,,,,2020-07-31 ,,
2020-08-01 00:00:00+00:00,zo,,,,,2020-08-01 ,,
2020-08-02 00:00:00+00:00,zo,,,,,2020-08-02 ,,
2020-08-03 00:00:00+00:00,zo,,,,,2020-08-03 ,,
2020-08-04 00:00:00+00:00,zo,,,,,2020-08-04 ,,
2020-08-05 00:00:00+00:00,zo,,,,,2020-08-05 ,,
2020-08-06 00:00:00+00:00,zo,,,,,2020-08-06 ,,
2020-08-07 00:00:00+00:00,zo,,,,,2020-08-07 ,,
2020-08-08 00:00:00+00:00,zo,46378.34444444445,278270.06666666665,,,2020-08-08 ,32.070308388590675,
2020-08-09 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-09 ,29.970529417956005,
2020-08-10 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-10 ,29.970529417956005,
2020-08-11 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-11 ,29.970529417956005,
2020-08-12 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-12 ,29.970529417956005,
2020-08-13 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-13 ,29.970529417956005,
2020-08-14 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-14 ,29.970529417956005,
2020-08-15 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-15 ,29.970529417956005,
2020-08-16 00:00:00+00:00,zo,41475.36666666667,266627.35714285716,,,2020-08-16 ,29.970529417956005,
2020-08-17 00:00:00+00:00,zo,38484.03333333333,266427.92307692306,,,2020-08-17 ,29.917903378591728,
2020-08-18 00:00:00+00:00,zo,38484.03333333333,266427.92307692306,,,2020-08-18 ,29.917903378591728,
2020-08-19 00:00:00+00:00,zo,36639.0,274792.5,,,2020-08-19 ,31.828228607514998,
2020-08-20 00:00:00+00:00,zo,34710.6,283995.8181818182,,,2020-08-20 ,32.42290285233133,
2020-08-21 00:00:00+00:00,zo,34710.6,283995.8181818182,,,2020-08-21 ,32.42290285233133,
2020-08-22 00:00:00+00:00,zo,32982.433333333334,296841.9,,,2020-08-22 ,34.08062309230607,
2020-08-23 00:00:00+00:00,zo,39309.07777777778,321619.7272727273,,,2020-08-23 ,37.24344805809915,
2020-08-24 00:00:00+00:00,zo,39309.07777777778,321619.7272727273,,,2020-08-24 ,37.24344805809915,
2020-08-25 00:00:00+00:00,zo,36148.84444444445,325339.6,,,2020-08-25 ,37.811809283233345,
2020-08-26 00:00:00+00:00,zo,36148.84444444445,325339.6,,,2020-08-26 ,37.811809283233345,
2020-08-27 00:00:00+00:00,zo,31894.233333333334,318942.3333333333,,,2020-08-27 ,37.017156088832756,
2020-08-28 00:00:00+00:00,zo,31894.233333333334,318942.3333333333,,,2020-08-28 ,37.017156088832756,
2020-08-29 00:00:00+00:00,zo,31894.233333333334,318942.3333333333,,,2020-08-29 ,37.017156088832756,
2020-08-30 00:00:00+00:00,zo,29020.155555555557,326476.75,,,2020-08-30 ,37.82759709504263,
2020-08-31 00:00:00+00:00,zo,27506.155555555557,353650.5714285714,,,2020-08-31 ,40.62730238922219,
2020-09-01 00:00:00+00:00,zo,26151.87777777778,392278.1666666667,,,2020-09-01 ,43.75328912746027,
2020-09-02 00:00:00+00:00,zo,24175.21111111111,435153.8,,,2020-09-02 ,47.05294179560046,
2020-09-03 00:00:00+00:00,zo,24175.21111111111,435153.8,,,2020-09-03 ,47.05294179560046,
2020-09-04 00:00:00+00:00,zo,24175.21111111111,435153.8,,,2020-09-04 ,47.05294179560046,
2020-09-05 00:00:00+00:00,zo,24175.21111111111,435153.8,,,2020-09-05 ,47.05294179560046,
2020-09-06 00:00:00+00:00,zo,24175.21111111111,435153.8,,,2020-09-06 ,47.05294179560046,
2020-09-07 00:00:00+00:00,zo,24175.21111111111,435153.8,156883.73333333334,0.563782282487684,2020-09-07 ,47.05294179560046,73.21334596358278
2020-09-08 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-08 ,47.05294179560046,73.72381854541628
2020-09-09 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-09 ,47.05294179560046,73.72381854541628
2020-09-10 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-10 ,47.05294179560046,73.72381854541628
2020-09-11 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-11 ,47.05294179560046,73.72381854541628
2020-09-12 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-12 ,47.05294179560046,73.72381854541628
2020-09-13 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-13 ,47.05294179560046,73.72381854541628
2020-09-14 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-14 ,47.05294179560046,73.72381854541628
2020-09-15 00:00:00+00:00,zo,24175.21111111111,435153.8,168526.44285714283,0.6320673342114983,2020-09-15 ,47.05294179560046,73.72381854541628
2020-09-16 00:00:00+00:00,zo,24175.21111111111,435153.8,168725.87692307692,0.6332890148093163,2020-09-16 ,47.05294179560046,73.77644458478055
2020-09-17 00:00:00+00:00,zo,24175.21111111111,435153.8,168725.87692307692,0.6332890148093163,2020-09-17 ,47.05294179560046,73.77644458478055
2020-09-18 00:00:00+00:00,zo,24175.21111111111,435153.8,160361.3,0.5835723318503961,2020-09-18 ,47.05294179560046,73.3712240816756
2020-09-19 00:00:00+00:00,zo,24175.21111111111,435153.8,151157.9818181818,0.5322542521432774,2020-09-19 ,47.05294179560046,73.12914430059993
2020-09-20 00:00:00+00:00,zo,19908.32222222222,447937.25,163941.43181818182,0.5772670628312709,2020-09-20 ,48.68961161982949,73.23439637932849
2020-09-21 00:00:00+00:00,zo,19908.32222222222,447937.25,151095.34999999998,0.5090095097760793,2020-09-21 ,48.68961161982949,72.96074097463425
2020-09-22 00:00:00+00:00,zo,19908.32222222222,447937.25,126317.5227272727,0.3927542747406097,2020-09-22 ,48.68961161982949,71.35564677402378
2020-09-23 00:00:00+00:00,zo,19908.32222222222,447937.25,126317.5227272727,0.3927542747406097,2020-09-23 ,48.68961161982949,71.35564677402378
2020-09-24 00:00:00+00:00,zo,19908.32222222222,447937.25,122597.65000000002,0.37682978032800196,2020-09-24 ,48.68961161982949,71.1293548047574
2020-09-25 00:00:00+00:00,zo,18532.11111111111,555963.3333333334,230623.7333333334,0.708870771751528,2020-09-25 ,56.81507209767393,74.65529944216398
2020-09-26 00:00:00+00:00,zo,13147.033333333333,591616.5,272674.1666666667,0.8549325008596121,2020-09-26 ,58.48858014945795,75.01315650984107
2020-09-27 00:00:00+00:00,zo,13147.033333333333,591616.5,272674.1666666667,0.8549325008596121,2020-09-27 ,58.48858014945795,75.01315650984107
2020-09-28 00:00:00+00:00,zo,13147.033333333333,591616.5,272674.1666666667,0.8549325008596121,2020-09-28 ,58.48858014945795,75.01315650984107
2020-09-29 00:00:00+00:00,zo,13147.033333333333,591616.5,265139.75,0.8121244468403952,2020-09-29 ,58.48858014945795,74.87632880749395
2020-09-30 00:00:00+00:00,zo,13147.033333333333,591616.5,237965.92857142858,0.6728843321535302,2020-09-30 ,58.48858014945795,74.37111882959688
2020-10-01 00:00:00+00:00,zo,9727.466666666667,875472.0,483193.8333333333,1.231763259829653,2020-10-01 ,68.61383012314494,75.65519419008525
2020-10-02 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-02 ,68.61383012314494,75.40785180507315
2020-10-03 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-03 ,68.61383012314494,75.40785180507315
2020-10-04 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-04 ,68.61383012314494,75.40785180507315
2020-10-05 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-05 ,68.61383012314494,75.40785180507315
2020-10-06 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-06 ,68.61383012314494,75.40785180507315
2020-10-07 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-07 ,68.61383012314494,75.40785180507315
2020-10-08 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-08 ,68.61383012314494,75.40785180507315
2020-10-09 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-09 ,68.61383012314494,75.40785180507315
2020-10-10 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-10 ,68.61383012314494,75.40785180507315
2020-10-11 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-11 ,68.61383012314494,75.40785180507315
2020-10-12 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-12 ,68.61383012314494,75.40785180507315
2020-10-13 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-13 ,68.61383012314494,75.40785180507315
2020-10-14 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-14 ,68.61383012314494,75.40785180507315
2020-10-15 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-15 ,68.61383012314494,75.40785180507315
2020-10-16 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-16 ,68.61383012314494,75.40785180507315
2020-10-17 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-17 ,68.61383012314494,75.40785180507315
2020-10-18 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-18 ,68.61383012314494,75.40785180507315
2020-10-19 00:00:00+00:00,zo,9727.466666666667,875472.0,440318.2,1.011867987824075,2020-10-19 ,68.61383012314494,75.40785180507315
2020-10-20 00:00:00+00:00,zo,9727.466666666667,875472.0,427534.75,0.9544523256326639,2020-10-20 ,68.61383012314494,75.28154931059889
2020-10-21 00:00:00+00:00,zo,9727.466666666667,875472.0,427534.75,0.9544523256326639,2020-10-21 ,68.61383012314494,75.28154931059889
2020-10-22 00:00:00+00:00,zo,9727.466666666667,875472.0,427534.75,0.9544523256326639,2020-10-22 ,68.61383012314494,75.28154931059889
2020-10-23 00:00:00+00:00,zo,9727.466666666667,875472.0,427534.75,0.9544523256326639,2020-10-23 ,68.61383012314494,75.28154931059889
2020-10-24 00:00:00+00:00,zo,6326.644444444444,569398.0,121460.75,0.2711557254950331,2020-10-24 ,57.267656036206716,67.19292706030944
2020-10-25 00:00:00+00:00,zo,6326.644444444444,569398.0,13434.666666666628,0.02416466313725718,2020-10-25 ,57.267656036206716,43.479633722766025
2020-10-26 00:00:00+00:00,zo,6326.644444444444,569398.0,-22218.5,-0.03755557865610577,2020-10-26 ,57.267656036206716,29.77581307230818
2020-10-27 00:00:00+00:00,zo,6326.644444444444,569398.0,-22218.5,-0.03755557865610577,2020-10-27 ,57.267656036206716,29.77581307230818
2020-10-28 00:00:00+00:00,zo,6326.644444444444,569398.0,-22218.5,-0.03755557865610577,2020-10-28 ,57.267656036206716,29.77581307230818
2020-10-29 00:00:00+00:00,zo,6326.644444444444,569398.0,-22218.5,-0.03755557865610577,2020-10-29 ,57.267656036206716,29.77581307230818
2020-10-30 00:00:00+00:00,zo,6326.644444444444,569398.0,-22218.5,-0.03755557865610577,2020-10-30 ,57.267656036206716,29.77581307230818
2020-10-31 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-10-31 ,57.267656036206716,4.2995474160614675
2020-11-01 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-01 ,57.267656036206716,4.2995474160614675
2020-11-02 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-02 ,57.267656036206716,4.2995474160614675
2020-11-03 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-03 ,57.267656036206716,4.2995474160614675
2020-11-04 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-04 ,57.267656036206716,4.2995474160614675
2020-11-05 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-05 ,57.267656036206716,4.2995474160614675
2020-11-06 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-06 ,57.267656036206716,4.2995474160614675
2020-11-07 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-07 ,57.267656036206716,4.2995474160614675
2020-11-08 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-08 ,57.267656036206716,4.2995474160614675
2020-11-09 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-09 ,57.267656036206716,4.2995474160614675
2020-11-10 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-10 ,57.267656036206716,4.2995474160614675
2020-11-11 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-11 ,57.267656036206716,4.2995474160614675
2020-11-12 00:00:00+00:00,zo,6326.644444444444,569398.0,-306074.0,-0.3496102673757699,2020-11-12 ,57.267656036206716,4.2995474160614675
